CODGEO;LIBGEO;Abstention;Extrême-Gauche;LFI;PCF;PS;EELV;Divers Gauche;LREM;LR;Divers Droite;Debout la France;FN;Divers
50038;Beauchamps;144.0;1.0;17.0;4.0;0.0;5.0;2.0;53.0;45.0;1.0;0.0;24.0;0.0
50040;Beauficel;32.0;1.0;2.0;0.0;0.0;0.0;1.0;35.0;48.0;0.0;0.0;9.0;0.0
50042;Beauvoir;162.0;3.0;3.0;2.0;0.0;7.0;0.0;70.0;53.0;0.0;0.0;16.0;1.0
50062;Boisyvon;41.0;0.0;3.0;1.0;0.0;1.0;0.0;12.0;10.0;0.0;0.0;6.0;0.0
50066;Jullouville;809.0;6.0;80.0;32.0;0.0;34.0;4.0;720.0;264.0;6.0;0.0;91.0;8.0
50074;Brécey;799.0;12.0;63.0;18.0;0.0;24.0;3.0;402.0;237.0;9.0;0.0;113.0;4.0
50088;Brouains;40.0;1.0;9.0;1.0;0.0;5.0;2.0;28.0;23.0;1.0;0.0;2.0;0.0
50090;Buais-les-Monts;265.0;0.0;3.0;2.0;0.0;2.0;0.0;82.0;122.0;1.0;0.0;35.0;2.0
50102;Carolles;248.0;0.0;20.0;14.0;0.0;19.0;0.0;265.0;113.0;3.0;0.0;36.0;4.0
50108;Céaux;164.0;0.0;17.0;6.0;0.0;10.0;0.0;64.0;49.0;0.0;0.0;24.0;0.0
50112;La Chaise-Baudouin;201.0;2.0;11.0;6.0;0.0;1.0;0.0;54.0;43.0;0.0;0.0;13.0;0.0
50115;Le Grippon;120.0;0.0;9.0;8.0;0.0;7.0;0.0;65.0;40.0;2.0;0.0;24.0;4.0
50117;Champeaux;122.0;0.0;10.0;6.0;0.0;10.0;1.0;102.0;28.0;1.0;0.0;32.0;1.0
50121;La Chapelle-Cécelin;92.0;0.0;8.0;5.0;0.0;0.0;0.0;34.0;21.0;1.0;0.0;20.0;1.0
50124;La Chapelle-Urée;41.0;2.0;6.0;0.0;0.0;2.0;0.0;20.0;29.0;1.0;0.0;5.0;0.0
50126;Chavoy;39.0;1.0;3.0;0.0;0.0;1.0;0.0;20.0;28.0;0.0;0.0;2.0;0.0
50144;Coulouvray-Boisbenâtre;222.0;3.0;10.0;2.0;0.0;2.0;2.0;59.0;56.0;0.0;0.0;22.0;3.0
50146;Courtils;70.0;1.0;9.0;0.0;0.0;1.0;0.0;39.0;23.0;0.0;0.0;24.0;3.0
50152;Les Cresnays;84.0;1.0;6.0;0.0;0.0;0.0;0.0;37.0;41.0;0.0;0.0;13.0;0.0
50155;Crollon;75.0;1.0;19.0;8.0;0.0;7.0;0.0;28.0;44.0;0.0;0.0;14.0;1.0
50158;Cuves;87.0;0.0;1.0;3.0;0.0;1.0;0.0;57.0;61.0;2.0;0.0;11.0;1.0
50165;Donville-les-Bains;1375.0;16.0;129.0;76.0;0.0;58.0;0.0;783.0;268.0;7.0;0.0;99.0;22.0
50167;Dragey-Ronthon;254.0;2.0;29.0;6.0;0.0;18.0;0.0;156.0;134.0;3.0;0.0;35.0;4.0
50168;Ducey-les-Chéris;851.0;3.0;81.0;23.0;0.0;20.0;4.0;442.0;370.0;5.0;0.0;110.0;7.0
50174;Equilly;56.0;0.0;6.0;4.0;0.0;6.0;0.0;41.0;19.0;0.0;0.0;15.0;0.0
50188;Folligny;366.0;4.0;26.0;13.0;0.0;9.0;2.0;145.0;83.0;2.0;0.0;45.0;2.0
50193;Le Fresne-Poret;71.0;2.0;7.0;1.0;0.0;2.0;0.0;22.0;49.0;2.0;0.0;7.0;0.0
50195;Gathemo;77.0;0.0;11.0;2.0;0.0;1.0;0.0;24.0;27.0;1.0;0.0;16.0;0.0
50199;Genêts;157.0;1.0;15.0;10.0;0.0;8.0;2.0;87.0;99.0;2.0;0.0;28.0;4.0
50200;Ger;251.0;2.0;26.0;5.0;0.0;8.0;0.0;117.0;150.0;1.0;0.0;58.0;5.0
50205;La Godefroy;92.0;0.0;16.0;1.0;0.0;6.0;1.0;34.0;31.0;1.0;0.0;15.0;1.0
50206;La Gohannière;38.0;1.0;1.0;1.0;0.0;0.0;1.0;14.0;24.0;0.0;0.0;6.0;0.0
50217;Le Grand-Celland;225.0;3.0;18.0;11.0;0.0;7.0;0.0;83.0;62.0;1.0;0.0;25.0;1.0
50218;Granville;4546.0;22.0;363.0;339.0;0.0;170.0;5.0;2684.0;847.0;50.0;0.0;456.0;52.0
50229;Hamelin;32.0;0.0;3.0;6.0;0.0;1.0;0.0;14.0;18.0;0.0;0.0;4.0;1.0
50237;La Haye-Pesnel;424.0;3.0;35.0;25.0;0.0;14.0;1.0;224.0;112.0;1.0;0.0;50.0;7.0
50247;Hocquigny;61.0;0.0;10.0;3.0;0.0;5.0;0.0;29.0;14.0;1.0;0.0;14.0;0.0
50253;Huisnes-sur-Mer;67.0;1.0;5.0;2.0;0.0;0.0;1.0;21.0;18.0;0.0;0.0;18.0;1.0
50256;Isigny-le-Buat;1153.0;11.0;56.0;34.0;0.0;15.0;2.0;472.0;426.0;10.0;0.0;117.0;8.0
50259;Juilley;236.0;4.0;23.0;4.0;0.0;5.0;0.0;107.0;51.0;2.0;0.0;52.0;0.0
50260;Juvigny-les-Vallées;538.0;7.0;11.0;14.0;0.0;13.0;0.0;357.0;185.0;6.0;0.0;65.0;4.0
50263;Lapenty;177.0;4.0;7.0;1.0;0.0;2.0;0.0;57.0;57.0;0.0;0.0;25.0;2.0
50271;Lingeard;26.0;0.0;0.0;2.0;0.0;1.0;0.0;10.0;6.0;0.0;0.0;1.0;0.0
50274;Les Loges-Marchis;387.0;3.0;26.0;3.0;0.0;12.0;2.0;111.0;106.0;5.0;0.0;37.0;1.0
50275;Les Loges-sur-Brécey;63.0;0.0;6.0;0.0;0.0;1.0;0.0;24.0;5.0;1.0;0.0;17.0;0.0
50276;Lolif;223.0;1.0;22.0;6.0;0.0;3.0;2.0;112.0;55.0;2.0;0.0;18.0;4.0
50281;La Lucerne-d'Outremer;328.0;3.0;23.0;21.0;0.0;8.0;1.0;144.0;56.0;2.0;0.0;53.0;0.0
50282;Le Luot;82.0;0.0;1.0;3.0;0.0;1.0;0.0;32.0;41.0;1.0;0.0;12.0;3.0
50288;Marcey-les-Grèves;395.0;4.0;54.0;20.0;0.0;7.0;1.0;249.0;172.0;2.0;0.0;42.0;5.0
50290;Marcilly;143.0;1.0;15.0;3.0;0.0;5.0;0.0;52.0;39.0;0.0;0.0;25.0;0.0
50300;Le Mesnil-Adelée;76.0;0.0;4.0;1.0;0.0;1.0;0.0;19.0;18.0;0.0;0.0;8.0;0.0
50312;Le Mesnil-Gilbert;41.0;0.0;1.0;0.0;0.0;2.0;0.0;23.0;23.0;0.0;0.0;6.0;1.0
50315;Le Mesnillard;104.0;1.0;4.0;0.0;0.0;3.0;0.0;32.0;44.0;0.0;0.0;10.0;1.0
50317;Le Mesnil-Ozenne;80.0;1.0;9.0;7.0;0.0;2.0;0.0;38.0;22.0;1.0;0.0;9.0;2.0
50347;Montjoie-Saint-Martin;102.0;0.0;8.0;1.0;0.0;6.0;0.0;32.0;29.0;0.0;0.0;22.0;2.0
50353;Le Mont-Saint-Michel;34.0;0.0;1.0;0.0;0.0;2.0;0.0;29.0;18.0;0.0;0.0;8.0;0.0
50359;Mortain-Bocage;1063.0;6.0;52.0;24.0;0.0;33.0;1.0;502.0;392.0;6.0;0.0;118.0;11.0
50361;La Mouche;81.0;0.0;7.0;1.0;0.0;3.0;1.0;35.0;17.0;0.0;0.0;14.0;1.0
50362;Moulines;91.0;1.0;7.0;2.0;0.0;3.0;1.0;40.0;61.0;0.0;0.0;20.0;2.0
50371;Le Neufbourg;134.0;1.0;10.0;8.0;0.0;4.0;0.0;105.0;54.0;2.0;0.0;17.0;1.0
50379;Notre-Dame-de-Livoye;57.0;0.0;3.0;0.0;0.0;1.0;0.0;21.0;17.0;0.0;0.0;7.0;0.0
50391;Grandparigny;1093.0;14.0;57.0;19.0;0.0;28.0;0.0;531.0;357.0;8.0;0.0;93.0;8.0
50397;Perriers-en-Beauficel;63.0;1.0;6.0;1.0;0.0;3.0;0.0;33.0;22.0;0.0;0.0;17.0;1.0
50399;Le Petit-Celland;79.0;2.0;4.0;0.0;0.0;1.0;0.0;36.0;18.0;0.0;0.0;10.0;2.0
50407;Poilley;281.0;2.0;37.0;13.0;0.0;6.0;2.0;144.0;111.0;4.0;0.0;42.0;7.0
50408;Pontaubault;166.0;1.0;27.0;6.0;0.0;3.0;0.0;89.0;63.0;1.0;0.0;28.0;3.0
50410;Pontorson;1622.0;19.0;97.0;34.0;0.0;38.0;9.0;676.0;383.0;7.0;0.0;241.0;13.0
50411;Ponts;251.0;1.0;16.0;9.0;0.0;4.0;0.0;102.0;77.0;2.0;0.0;23.0;2.0
50413;Précey;212.0;1.0;16.0;5.0;0.0;5.0;1.0;60.0;48.0;0.0;0.0;31.0;0.0
50428;Reffuveille;224.0;1.0;6.0;2.0;0.0;3.0;0.0;67.0;64.0;1.0;0.0;26.0;0.0
50436;Romagny-Fontenay;462.0;4.0;40.0;11.0;0.0;19.0;3.0;285.0;180.0;5.0;0.0;44.0;5.0
50443;Sacey;211.0;1.0;9.0;2.0;0.0;7.0;1.0;54.0;68.0;1.0;0.0;41.0;2.0
50447;Saint-Aubin-des-Préaux;153.0;0.0;19.0;9.0;0.0;4.0;1.0;111.0;34.0;1.0;0.0;17.0;1.0
50448;Saint-Aubin-de-Terregatte;211.0;1.0;8.0;5.0;0.0;1.0;0.0;110.0;97.0;2.0;0.0;28.0;0.0
50450;Saint-Barthélemy;112.0;3.0;2.0;3.0;0.0;3.0;0.0;56.0;61.0;0.0;0.0;13.0;0.0
50451;Saint-Brice;54.0;0.0;9.0;2.0;0.0;1.0;1.0;14.0;25.0;0.0;0.0;10.0;1.0
50452;Saint-Brice-de-Landelles;251.0;3.0;10.0;5.0;0.0;6.0;0.0;95.0;95.0;3.0;0.0;35.0;3.0
50456;Saint-Clément-Rancoudray;164.0;1.0;8.0;4.0;0.0;9.0;0.0;84.0;107.0;1.0;0.0;27.0;1.0
50462;Saint-Cyr-du-Bailleul;148.0;0.0;2.0;6.0;0.0;6.0;0.0;44.0;49.0;3.0;0.0;16.0;1.0
50472;Saint-Georges-de-Livoye;70.0;2.0;9.0;4.0;0.0;3.0;0.0;50.0;21.0;0.0;0.0;3.0;1.0
50474;Saint-Georges-de-Rouelley;197.0;0.0;24.0;1.0;0.0;6.0;1.0;60.0;72.0;3.0;0.0;36.0;1.0
50484;Saint-Hilaire-du-Harcouët;2101.0;26.0;115.0;60.0;0.0;35.0;6.0;1040.0;853.0;10.0;0.0;200.0;21.0
50487;Saint-James;1686.0;22.0;117.0;34.0;0.0;48.0;5.0;685.0;666.0;11.0;0.0;185.0;16.0
50489;Saint-Jean-de-la-Haize;177.0;2.0;14.0;10.0;0.0;0.0;0.0;118.0;57.0;2.0;0.0;24.0;1.0
50493;Saint-Jean-des-Champs;472.0;4.0;47.0;29.0;0.0;8.0;2.0;258.0;91.0;10.0;0.0;63.0;2.0
50495;Saint-Jean-du-Corail-des-Bois;27.0;2.0;2.0;2.0;0.0;1.0;2.0;14.0;7.0;0.0;0.0;6.0;0.0
50496;Saint-Jean-le-Thomas;144.0;0.0;21.0;6.0;0.0;3.0;1.0;106.0;62.0;1.0;0.0;17.0;3.0
50499;Saint-Laurent-de-Cuves;188.0;3.0;9.0;6.0;0.0;4.0;1.0;71.0;63.0;0.0;0.0;31.0;4.0
50500;Saint-Laurent-de-Terregatte;216.0;0.0;18.0;6.0;0.0;3.0;0.0;89.0;90.0;0.0;0.0;25.0;1.0
50505;Saint-Loup;241.0;1.0;26.0;9.0;0.0;11.0;2.0;152.0;74.0;1.0;0.0;20.0;1.0
50514;Chaulieu;71.0;3.0;5.0;0.0;0.0;1.0;1.0;28.0;46.0;0.0;0.0;18.0;1.0
50516;Saint-Martin-des-Champs;869.0;4.0;83.0;31.0;0.0;37.0;4.0;633.0;260.0;5.0;0.0;59.0;10.0
50518;Saint-Martin-le-Bouillant;102.0;1.0;10.0;5.0;0.0;1.0;0.0;48.0;38.0;1.0;0.0;24.0;1.0
50521;Saint-Maur-des-Bois;49.0;1.0;3.0;5.0;0.0;2.0;0.0;17.0;23.0;2.0;0.0;7.0;1.0
50525;Saint-Michel-de-Montjoie;113.0;3.0;7.0;2.0;0.0;6.0;0.0;37.0;33.0;0.0;0.0;19.0;1.0
50529;Saint-Nicolas-des-Bois;39.0;1.0;3.0;2.0;0.0;0.0;0.0;13.0;8.0;0.0;0.0;1.0;0.0
50531;Saint-Ovin;260.0;3.0;19.0;8.0;0.0;4.0;2.0;121.0;98.0;0.0;0.0;32.0;0.0
50532;Saint-Pair-sur-Mer;1214.0;12.0;124.0;76.0;0.0;52.0;1.0;1418.0;358.0;8.0;0.0;121.0;22.0
50535;Le Parc;345.0;1.0;19.0;7.0;0.0;8.0;0.0;131.0;100.0;3.0;0.0;57.0;2.0
50540;Saint-Pierre-Langers;209.0;2.0;24.0;9.0;0.0;5.0;0.0;115.0;52.0;1.0;0.0;15.0;1.0
50541;Saint-Planchers;421.0;2.0;50.0;24.0;0.0;20.0;0.0;361.0;81.0;3.0;0.0;52.0;4.0
50542;Saint-Pois;147.0;2.0;9.0;4.0;0.0;4.0;1.0;94.0;71.0;1.0;0.0;21.0;1.0
50543;Saint-Quentin-sur-le-Homme;476.0;6.0;36.0;10.0;0.0;18.0;0.0;233.0;153.0;1.0;0.0;76.0;3.0
50553;Saint-Senier-de-Beuvron;113.0;1.0;10.0;6.0;0.0;4.0;0.0;45.0;38.0;2.0;0.0;11.0;0.0
50554;Saint-Senier-sous-Avranches;474.0;4.0;37.0;14.0;0.0;12.0;1.0;353.0;185.0;3.0;0.0;34.0;7.0
50565;Sartilly-Baie Bocage;928.0;6.0;61.0;25.0;0.0;26.0;0.0;538.0;300.0;7.0;0.0;136.0;7.0
50570;Savigny-le-Vieux;175.0;0.0;4.0;3.0;0.0;3.0;0.0;36.0;75.0;2.0;0.0;21.0;1.0
50574;Servon;95.0;3.0;7.0;8.0;0.0;3.0;0.0;45.0;33.0;0.0;0.0;20.0;0.0
50582;Sourdeval;1142.0;13.0;55.0;37.0;0.0;22.0;8.0;566.0;437.0;9.0;0.0;143.0;10.0
50584;Subligny;124.0;0.0;10.0;3.0;0.0;1.0;1.0;61.0;46.0;1.0;0.0;8.0;1.0
50589;Tanis;98.0;0.0;8.0;4.0;0.0;4.0;0.0;37.0;32.0;0.0;0.0;15.0;0.0
50590;Le Tanu;131.0;1.0;14.0;3.0;0.0;7.0;1.0;62.0;23.0;1.0;0.0;28.0;1.0
50591;Le Teilleul;681.0;7.0;22.0;6.0;0.0;9.0;0.0;233.0;230.0;5.0;0.0;80.0;7.0
50597;Tirepied;245.0;4.0;26.0;12.0;0.0;7.0;0.0;162.0;95.0;1.0;0.0;24.0;0.0
50612;Vains;232.0;1.0;38.0;14.0;0.0;12.0;3.0;165.0;88.0;3.0;0.0;23.0;0.0
50616;Le Val-Saint-Père;698.0;7.0;53.0;47.0;0.0;27.0;3.0;455.0;208.0;4.0;0.0;67.0;6.0
50628;Vernix;49.0;1.0;8.0;2.0;0.0;3.0;0.0;22.0;22.0;1.0;0.0;11.0;0.0
50647;Yquelon;395.0;4.0;31.0;24.0;0.0;12.0;1.0;320.0;79.0;4.0;0.0;30.0;5.0
50003;Agon-Coutainville;1022.0;12.0;113.0;44.0;0.0;112.0;0.0;812.0;323.0;28.0;0.0;105.0;14.0
50007;Ancteville;84.0;3.0;11.0;2.0;0.0;2.0;0.0;29.0;12.0;5.0;0.0;17.0;1.0
50008;Anctoville-sur-Boscq;167.0;0.0;32.0;7.0;0.0;17.0;0.0;93.0;27.0;4.0;0.0;19.0;1.0
50014;Anneville-sur-Mer;68.0;0.0;5.0;4.0;0.0;7.0;0.0;54.0;31.0;2.0;0.0;16.0;1.0
50015;Annoville;258.0;3.0;35.0;4.0;0.0;28.0;0.0;110.0;58.0;4.0;0.0;38.0;4.0
50016;Appeville;73.0;0.0;18.0;4.0;0.0;1.0;0.0;31.0;19.0;4.0;0.0;4.0;2.0
50028;La Baleine;41.0;1.0;5.0;0.0;0.0;2.0;0.0;18.0;6.0;1.0;0.0;9.0;0.0
50031;Barneville-Carteret;851.0;5.0;105.0;18.0;0.0;49.0;0.0;572.0;258.0;17.0;0.0;86.0;12.0
50033;Baubigny;60.0;0.0;5.0;3.0;0.0;2.0;0.0;31.0;21.0;1.0;0.0;12.0;1.0
50036;Baupte;191.0;1.0;20.0;6.0;0.0;6.0;0.0;69.0;20.0;2.0;0.0;19.0;0.0
50044;Belval;112.0;2.0;5.0;4.0;0.0;5.0;0.0;65.0;14.0;4.0;0.0;20.0;4.0
50045;Benoîtville;225.0;5.0;23.0;11.0;0.0;14.0;0.0;94.0;48.0;2.0;0.0;29.0;3.0
50049;Besneville;282.0;2.0;15.0;5.0;0.0;9.0;0.0;88.0;32.0;4.0;0.0;41.0;5.0
50055;Biniville;23.0;2.0;5.0;0.0;0.0;2.0;0.0;16.0;15.0;1.0;0.0;11.0;1.0
50058;Blainville-sur-Mer;627.0;2.0;68.0;17.0;0.0;47.0;0.0;361.0;139.0;11.0;0.0;86.0;7.0
50064;La Bonneville;68.0;1.0;2.0;6.0;0.0;2.0;0.0;21.0;14.0;2.0;0.0;13.0;0.0
50072;Brainville;70.0;3.0;14.0;0.0;0.0;11.0;0.0;35.0;16.0;8.0;0.0;9.0;2.0
50076;Bréhal;1113.0;8.0;177.0;44.0;0.0;107.0;0.0;763.0;308.0;16.0;0.0;139.0;15.0
50078;Bretteville-sur-Ay;154.0;0.0;13.0;8.0;0.0;20.0;0.0;113.0;28.0;0.0;0.0;31.0;1.0
50079;Breuville;186.0;1.0;15.0;4.0;0.0;10.0;0.0;55.0;27.0;3.0;0.0;22.0;2.0
50081;Bréville-sur-Mer;292.0;1.0;45.0;5.0;0.0;26.0;0.0;197.0;101.0;9.0;0.0;34.0;13.0
50082;Bricquebec-en-Cotentin;2530.0;18.0;248.0;73.0;0.0;104.0;0.0;965.0;468.0;24.0;0.0;255.0;23.0
50083;Bricquebosq;208.0;2.0;25.0;11.0;0.0;15.0;0.0;102.0;35.0;6.0;0.0;16.0;4.0
50084;Bricqueville-la-Blouette;178.0;0.0;24.0;7.0;0.0;15.0;0.0;157.0;44.0;8.0;0.0;19.0;1.0
50085;Bricqueville-sur-Mer;453.0;2.0;52.0;14.0;0.0;26.0;0.0;274.0;95.0;7.0;0.0;47.0;4.0
50087;Brix;922.0;4.0;104.0;23.0;0.0;39.0;0.0;416.0;137.0;5.0;0.0;106.0;8.0
50092;Cambernon;231.0;1.0;24.0;3.0;0.0;11.0;0.0;147.0;46.0;5.0;0.0;36.0;4.0
50093;Cametours;144.0;1.0;21.0;3.0;0.0;7.0;0.0;50.0;35.0;4.0;0.0;28.0;1.0
50094;Camprond;151.0;1.0;14.0;2.0;0.0;8.0;0.0;60.0;27.0;2.0;0.0;27.0;0.0
50097;Canville-la-Rocque;34.0;0.0;4.0;0.0;0.0;0.0;0.0;30.0;15.0;2.0;0.0;10.0;1.0
50105;Catteville;27.0;0.0;2.0;0.0;0.0;3.0;0.0;25.0;10.0;0.0;0.0;7.0;0.0
50109;Cérences;802.0;9.0;58.0;10.0;0.0;27.0;0.0;259.0;152.0;14.0;0.0;94.0;14.0
50111;Cerisy-la-Salle;332.0;2.0;46.0;3.0;0.0;20.0;0.0;170.0;71.0;13.0;0.0;49.0;4.0
50120;Chanteloup;112.0;2.0;14.0;7.0;0.0;8.0;0.0;60.0;17.0;4.0;0.0;31.0;1.0
50138;Colomby;215.0;0.0;17.0;8.0;0.0;10.0;0.0;77.0;32.0;1.0;0.0;23.0;2.0
50140;Contrières;117.0;0.0;18.0;1.0;0.0;12.0;0.0;69.0;28.0;4.0;0.0;27.0;0.0
50143;Coudeville-sur-Mer;317.0;5.0;54.0;5.0;0.0;25.0;0.0;175.0;63.0;6.0;0.0;28.0;0.0
50145;Courcy;224.0;4.0;16.0;3.0;0.0;12.0;0.0;100.0;42.0;7.0;0.0;34.0;1.0
50147;Coutances;2652.0;16.0;288.0;100.0;0.0;233.0;0.0;1489.0;590.0;46.0;0.0;239.0;24.0
50151;Créances;838.0;5.0;57.0;20.0;0.0;16.0;0.0;365.0;199.0;16.0;0.0;137.0;11.0
50156;Crosville-sur-Douve;24.0;0.0;4.0;1.0;0.0;0.0;0.0;10.0;0.0;2.0;0.0;9.0;0.0
50160;Denneville;223.0;0.0;17.0;4.0;0.0;8.0;0.0;118.0;60.0;9.0;0.0;34.0;0.0
50166;Doville;120.0;1.0;15.0;2.0;0.0;12.0;0.0;46.0;14.0;3.0;0.0;21.0;1.0
50176;L'Etang-Bertrand;119.0;2.0;13.0;4.0;0.0;2.0;0.0;67.0;13.0;2.0;0.0;21.0;0.0
50177;Etienville;144.0;1.0;8.0;4.0;0.0;7.0;0.0;76.0;18.0;0.0;0.0;38.0;0.0
50181;Feugères;104.0;0.0;16.0;1.0;0.0;11.0;0.0;65.0;35.0;3.0;0.0;16.0;0.0
50182;La Feuillie;115.0;0.0;10.0;4.0;0.0;2.0;0.0;72.0;17.0;0.0;0.0;19.0;0.0
50183;Fierville-les-Mines;122.0;1.0;24.0;1.0;0.0;2.0;0.0;41.0;24.0;3.0;0.0;26.0;1.0
50184;Flamanville;631.0;4.0;102.0;21.0;0.0;14.0;0.0;228.0;81.0;10.0;0.0;145.0;6.0
50197;Gavray;521.0;2.0;49.0;16.0;0.0;33.0;0.0;264.0;159.0;15.0;0.0;80.0;9.0
50198;Geffosses;185.0;2.0;17.0;4.0;0.0;8.0;0.0;84.0;28.0;1.0;0.0;28.0;10.0
50207;Golleville;62.0;0.0;7.0;4.0;0.0;8.0;0.0;26.0;16.0;0.0;0.0;7.0;1.0
50208;Gonfreville;55.0;1.0;6.0;1.0;0.0;5.0;0.0;12.0;14.0;1.0;0.0;9.0;0.0
50210;Gorges;152.0;0.0;7.0;1.0;0.0;7.0;0.0;54.0;31.0;4.0;0.0;27.0;1.0
50215;Gouville-sur-Mer;861.0;11.0;86.0;25.0;0.0;56.0;0.0;575.0;201.0;8.0;0.0;119.0;10.0
50219;Gratot;264.0;4.0;31.0;9.0;0.0;18.0;0.0;145.0;51.0;0.0;0.0;34.0;4.0
50221;Grimesnil;15.0;2.0;0.0;0.0;0.0;0.0;0.0;22.0;5.0;3.0;0.0;6.0;1.0
50222;Grosville;321.0;1.0;42.0;12.0;0.0;9.0;0.0;135.0;32.0;4.0;0.0;44.0;2.0
50223;Guéhébert;33.0;0.0;17.0;1.0;0.0;2.0;0.0;26.0;8.0;2.0;0.0;11.0;1.0
50228;Hambye;439.0;0.0;36.0;4.0;0.0;22.0;0.0;219.0;103.0;3.0;0.0;36.0;2.0
50231;Hauteville-sur-Mer;282.0;2.0;38.0;9.0;0.0;12.0;0.0;180.0;96.0;5.0;0.0;42.0;1.0
50232;Hauteville-la-Guichard;146.0;1.0;16.0;4.0;0.0;18.0;0.0;69.0;28.0;7.0;0.0;30.0;1.0
50233;Hautteville-Bocage;61.0;2.0;9.0;0.0;0.0;6.0;0.0;18.0;6.0;1.0;0.0;6.0;0.0
50235;La Haye-d'Ectot;86.0;0.0;11.0;5.0;0.0;3.0;0.0;60.0;20.0;0.0;0.0;15.0;0.0
50236;La Haye;1591.0;10.0;137.0;41.0;0.0;44.0;0.0;815.0;362.0;21.0;0.0;227.0;7.0
50238;Héauville;146.0;4.0;11.0;7.0;0.0;7.0;0.0;56.0;26.0;2.0;0.0;23.0;1.0
50240;Helleville;179.0;1.0;21.0;13.0;0.0;7.0;0.0;69.0;25.0;3.0;0.0;29.0;2.0
50243;Heugueville-sur-Sienne;189.0;3.0;26.0;3.0;0.0;15.0;0.0;116.0;38.0;3.0;0.0;17.0;2.0
50244;Hérenguerville;48.0;1.0;12.0;2.0;0.0;9.0;0.0;46.0;18.0;1.0;0.0;19.0;1.0
50251;Huberville;167.0;2.0;17.0;0.0;0.0;6.0;0.0;56.0;22.0;3.0;0.0;35.0;1.0
50252;Hudimesnil;316.0;1.0;47.0;6.0;0.0;17.0;0.0;128.0;69.0;5.0;0.0;42.0;4.0
50265;Laulne;52.0;0.0;3.0;0.0;0.0;3.0;0.0;22.0;28.0;1.0;0.0;15.0;1.0
50266;Lengronne;158.0;0.0;19.0;3.0;0.0;12.0;0.0;74.0;44.0;4.0;0.0;17.0;2.0
50267;Lessay;822.0;12.0;72.0;23.0;0.0;25.0;0.0;385.0;169.0;16.0;0.0;124.0;2.0
50270;Lieusaint;164.0;1.0;11.0;4.0;0.0;8.0;0.0;86.0;24.0;2.0;0.0;19.0;2.0
50272;Lingreville;372.0;4.0;55.0;11.0;0.0;15.0;0.0;197.0;104.0;4.0;0.0;71.0;1.0
50273;Montsenelle;496.0;9.0;50.0;9.0;0.0;14.0;0.0;217.0;99.0;9.0;0.0;86.0;5.0
50277;Longueville;226.0;0.0;26.0;6.0;0.0;11.0;0.0;175.0;58.0;4.0;0.0;24.0;7.0
50278;Le Loreur;95.0;0.0;13.0;2.0;0.0;3.0;0.0;38.0;22.0;1.0;0.0;15.0;2.0
50279;Le Lorey;253.0;2.0;18.0;4.0;0.0;13.0;0.0;89.0;38.0;6.0;0.0;22.0;1.0
50285;Magneville;112.0;1.0;8.0;5.0;0.0;10.0;0.0;46.0;13.0;6.0;0.0;12.0;0.0
50289;Marchésieux;254.0;2.0;27.0;2.0;0.0;23.0;0.0;130.0;37.0;12.0;0.0;34.0;1.0
50299;Le Mesnil;82.0;0.0;10.0;1.0;0.0;6.0;0.0;38.0;23.0;3.0;0.0;15.0;2.0
50301;Le Mesnil-Amand;59.0;0.0;10.0;1.0;0.0;2.0;0.0;25.0;15.0;0.0;0.0;12.0;1.0
50304;Le Mesnil-Aubert;64.0;0.0;13.0;2.0;0.0;2.0;0.0;19.0;16.0;2.0;0.0;19.0;0.0
50308;Le Mesnilbus;134.0;2.0;21.0;3.0;0.0;7.0;0.0;41.0;15.0;1.0;0.0;18.0;0.0
50311;Le Mesnil-Garnier;75.0;2.0;10.0;1.0;0.0;10.0;0.0;38.0;26.0;4.0;0.0;9.0;2.0
50320;Le Mesnil-Rogues;45.0;0.0;8.0;1.0;0.0;5.0;0.0;26.0;18.0;2.0;0.0;25.0;0.0
50326;Le Mesnil-Villeman;71.0;0.0;11.0;2.0;0.0;6.0;0.0;49.0;25.0;1.0;0.0;18.0;2.0
50327;La Meurdraquière;55.0;1.0;7.0;1.0;0.0;1.0;0.0;37.0;21.0;2.0;0.0;10.0;0.0
50328;Millières;262.0;6.0;20.0;5.0;0.0;4.0;0.0;94.0;74.0;7.0;0.0;39.0;3.0
50332;Les Moitiers-d'Allonne;276.0;0.0;30.0;11.0;0.0;21.0;0.0;150.0;47.0;5.0;0.0;36.0;3.0
50335;Montaigu-la-Brisette;175.0;4.0;22.0;10.0;0.0;9.0;0.0;97.0;40.0;1.0;0.0;33.0;1.0
50336;Montaigu-les-Bois;61.0;1.0;11.0;1.0;0.0;2.0;0.0;33.0;15.0;3.0;0.0;20.0;0.0
50340;Montcuit;41.0;1.0;7.0;3.0;0.0;3.0;0.0;34.0;12.0;4.0;0.0;17.0;0.0
50345;Monthuchon;246.0;1.0;37.0;7.0;0.0;19.0;0.0;163.0;58.0;4.0;0.0;32.0;1.0
50349;Montmartin-sur-Mer;498.0;6.0;85.0;18.0;0.0;60.0;0.0;291.0;127.0;8.0;0.0;70.0;7.0
50350;Montpinchon;215.0;3.0;13.0;3.0;0.0;12.0;0.0;77.0;28.0;2.0;0.0;14.0;0.0
50354;Montsurvent;163.0;9.0;27.0;3.0;0.0;7.0;0.0;77.0;18.0;1.0;0.0;19.0;2.0
